"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
73 - ENZO ELIAS - Stock Car Pro
"10:43:21.888","10","10","1:22.602","145,130","0,0","25.548","0,0","20.538","0,0","36.516","208,8","0.550"
"10:44:45.482","11","11","1:23.594","143,407","0,0","26.221","0,0","20.765","0,0","36.608","209,9","0.547"
"10:46:08.408","12","12","1:22.926","144,563","0,0","25.778","0,0","20.595","0,0","36.553","210,7","0.545"
"10:47:31.388","13","13","1:22.980","144,469","0,0","25.732","0,0","20.640","0,0","36.608","209,2","0.549"
"10:48:54.081","14","14","1:22.693","144,970","0,0","25.595","0,0","20.490","0,0","36.608","210,3","0.546"
"10:50:16.724","15","15","1:22.643","145,058","0,0","25.507","0,0","20.553","0,0","36.583","209,9","0.547"
"10:51:39.697","16","16","1:22.973","144,481","0,0","25.738","0,0","20.658","0,0","36.577","210,7","0.545"
"10:53:02.274","17","17","1:22.577","145,174","0,0","25.575","0,0","20.472","0,0","36.530","210,7","0.545"
"10:54:24.980","18","18","1:22.706","144,947","0,0","25.578","0,0","20.637","0,0","36.491","211,5","0.543"
"10:55:47.484","19","19","1:22.504","145,302","0,0","25.533","0,0","20.519","0,0","36.452","211,1","0.544"
"10:57:10.437","20","20","1:22.953","144,516","0,0","25.638","0,0","20.493","0,0","36.822","211,5","0.543"
"10:58:33.211","21","21","1:22.774","144,828","0,0","25.663","0,0","20.533","0,0","36.578","210,7","0.545"
"10:59:56.089","22","22","1:22.878","144,646","0,0","25.604","0,0","20.608","0,0","36.666","211,5","0.543"
"11:01:18.986","23","23","1:22.897","144,613","0,0","25.685","0,0","20.504","0,0","36.708","211,1","0.544"
19 - FELIPE MASSA - Stock Car Pro
"10:30:24.746","1","1","1:32.553","129,526","0,0","31.736","0,0","22.106","0,0","38.711","160,2","0.717"
"10:31:49.241","2","2","1:24.495","141,878","0,0","25.957","0,0","21.076","0,0","37.462","211,9","0.542"
"10:33:12.335","3","3","1:23.094","144,270","0,0","25.646","0,0","20.752","0,0","36.696","210,3","0.546"
"10:34:35.394","4","4","1:23.059","144,331","0,0","25.726","0,0","20.639","0,0","36.694","210,7","0.545"
"10:35:58.632","5","5","1:23.238","144,021","0,0","25.587","0,0","20.651","0,0","37.000","211,9","0.542"
"10:37:21.676","6","6","1:23.044","144,357","0,0","26.375","0,0","20.411","0,0","36.258","209,6","0.548"
"10:38:44.251","7","7","1:22.575","145,177","0,0","25.520","0,0","20.508","0,0","36.547","211,1","0.544"
"10:40:06.501","8","8","1:22.250","145,751","0,0","25.423","0,0","20.380","0,0","36.447","211,9","0.542"
"10:41:28.943","9","9","1:22.442","145,411","0,0","25.494","0,0","20.521","0,0","36.427","211,9","0.542"
"10:42:51.280","10","10","1:22.337","145,597","0,0","25.399","0,0","20.421","0,0","36.517","211,5","0.543"
"10:44:13.413","11","11","1:22.133","145,958","0,0","25.364","0,0","20.356","0,0","36.413","210,3","0.546"
"10:45:35.642","12","12","1:22.229","145,788","0,0","25.367","0,0","20.373","0,0","36.489","210,3","0.546"
"10:46:57.965","13","13","1:22.323","145,622","0,0","25.425","0,0","20.417","0,0","36.481","209,9","0.547"
"10:48:20.481","14","14","1:22.516","145,281","0,0","25.389","0,0","20.451","0,0","36.676","209,6","0.548"
"10:50:14.032","15","15","1:53.551","105,574","0,0","25.407","0,0","20.415","","","209,2","0.549"
"10:51:40.548","16","16","1:26.516","138,564","","","0,0","20.642","0,0","36.579","",""
"10:53:03.008","17","17","1:22.460","145,380","0,0","25.495","0,0","20.517","0,0","36.448","211,5","0.543"
"10:54:25.732","18","18","1:22.724","144,916","0,0","25.561","0,0","20.558","0,0","36.605","211,1","0.544"
"10:55:48.297","19","19","1:22.565","145,195","0,0","25.515","0,0","20.619","0,0","36.431","211,1","0.544"
"10:57:11.004","20","20","1:22.707","144,945","0,0","25.532","0,0","20.625","0,0","36.550","211,9","0.542"
"10:58:34.042","21","21","1:23.038","144,368","0,0","25.592","0,0","20.768","0,0","36.678","211,1","0.544"
"10:59:57.027","22","22","1:22.985","144,460","0,0","25.585","0,0","20.642","0,0","36.758","211,5","0.543"
"11:01:19.972","23","23","1:22.945","144,530","0,0","25.623","0,0","20.628","0,0","36.694","211,9","0.542"
33 - NELSON PIQUET JR - Stock Car Pro
"10:30:22.017","1","1","1:29.396","134,100","0,0","30.022","0,0","22.304","0,0","37.070","167,6","0.685"
"10:31:46.229","2","2","1:24.212","142,355","0,0","26.572","0,0","20.853","0,0","36.787","211,9","0.542"
"10:33:09.923","3","3","1:23.694","143,236","0,0","26.191","0,0","20.688","0,0","36.815","211,1","0.544"
"10:34:32.983","4","4","1:23.060","144,329","0,0","25.964","0,0","20.582","0,0","36.514","208,8","0.550"
"10:35:55.692","5","5","1:22.709","144,942","0,0","25.708","0,0","20.642","0,0","36.359","209,6","0.548"
"10:37:17.820","6","6","1:22.128","145,967","0,0","25.393","0,0","20.380","0,0","36.355","210,3","0.546"
"10:39:12.623","7","7","1:54.803","104,422","0,0","25.678","0,0","20.512","","","210,3","0.546"
"10:40:38.547","8","8","1:25.924","139,519","","","0,0","20.335","0,0","36.336","",""
"10:42:00.709","9","9","1:22.162","145,907","0,0","25.445","0,0","20.253","0,0","36.464","208,8","0.550"
"10:43:22.808","10","10","1:22.099","146,019","0,0","25.501","0,0","20.244","0,0","36.354","208,4","0.551"
"10:44:46.218","11","11","1:23.410","143,724","0,0","25.835","0,0","20.655","0,0","36.920","209,6","0.548"
"10:46:09.352","12","12","1:23.134","144,201","0,0","26.009","0,0","20.548","0,0","36.577","209,2","0.549"
"10:47:32.121","13","13","1:22.769","144,837","0,0","25.734","0,0","20.399","0,0","36.636","208,8","0.550"
"10:48:54.923","14","14","1:22.802","144,779","0,0","25.615","0,0","20.504","0,0","36.683","209,6","0.548"
"10:50:17.475","15","15","1:22.552","145,218","0,0","25.609","0,0","20.430","0,0","36.513","209,9","0.547"
"10:51:40.945","16","16","1:23.470","143,620","0,0","26.305","0,0","20.505","0,0","36.660","211,1","0.544"
"10:53:03.774","17","17","1:22.829","144,732","0,0","25.769","0,0","20.447","0,0","36.613","209,9","0.547"
"10:54:26.680","18","18","1:22.906","144,597","0,0","25.742","0,0","20.531","0,0","36.633","210,3","0.546"
"10:55:49.264","19","19","1:22.584","145,161","0,0","25.631","0,0","20.379","0,0","36.574","210,7","0.545"
"10:57:12.087","20","20","1:22.823","144,742","0,0","25.726","0,0","20.491","0,0","36.606","210,7","0.545"
"10:58:34.993","21","21","1:22.906","144,597","0,0","25.835","0,0","20.421","0,0","36.650","210,7","0.545"
"10:59:58.463","22","22","1:23.470","143,620","0,0","26.033","0,0","20.636","0,0","36.801","210,7","0.545"
"11:01:20.924","23","23","1:22.461","145,378","0,0","25.513","0,0","20.360","0,0","36.588","211,1","0.544"
12 - LUCAS FORESTI - Stock Car Pro
"10:30:22.682","1","1","1:30.313","132,738","0,0","30.289","0,0","22.442","0,0","37.582","160,2","0.717"
"10:31:46.788","2","2","1:24.106","142,534","0,0","26.170","0,0","20.821","0,0","37.115","209,6","0.548"
"10:33:10.561","3","3","1:23.773","143,101","0,0","26.111","0,0","20.672","0,0","36.990","209,9","0.547"
"10:34:33.608","4","4","1:23.047","144,352","0,0","25.814","0,0","20.608","0,0","36.625","208,4","0.551"
"10:35:56.557","5","5","1:22.949","144,523","0,0","25.746","0,0","20.556","0,0","36.647","208,4","0.551"
"10:37:19.347","6","6","1:22.790","144,800","0,0","25.569","0,0","20.624","0,0","36.597","208,8","0.550"
"10:38:42.006","7","7","1:22.659","145,030","0,0","25.650","0,0","20.339","0,0","36.670","208,4","0.551"
"10:40:04.598","8","8","1:22.592","145,147","0,0","25.565","0,0","20.299","0,0","36.728","208,4","0.551"
"10:41:26.971","9","9","1:22.373","145,533","0,0","25.436","0,0","20.372","0,0","36.565","207,7","0.553"
"10:42:49.403","10","10","1:22.432","145,429","0,0","25.558","0,0","20.393","0,0","36.481","207,3","0.554"
"10:44:11.754","11","11","1:22.351","145,572","0,0","25.554","0,0","20.360","0,0","36.437","206,9","0.555"
"10:45:33.925","12","12","1:22.171","145,891","0,0","25.408","0,0","20.281","0,0","36.482","206,9","0.555"
"10:47:29.453","13","13","1:55.528","103,767","0,0","25.615","0,0","20.350","","","206,2","0.557"
"10:48:56.096","14","14","1:26.643","138,361","","","0,0","20.564","0,0","36.729","",""
"10:50:19.006","15","15","1:22.910","144,591","0,0","25.718","0,0","20.557","0,0","36.635","207,7","0.553"
"10:51:41.946","16","16","1:22.940","144,538","0,0","25.593","0,0","20.538","0,0","36.809","206,9","0.555"
"10:53:04.950","17","17","1:23.004","144,427","0,0","25.912","0,0","20.541","0,0","36.551","207,3","0.554"
"10:54:27.801","18","18","1:22.851","144,693","0,0","25.752","0,0","20.512","0,0","36.587","208,0","0.552"
"10:55:50.657","19","19","1:22.856","144,685","0,0","25.698","0,0","20.478","0,0","36.680","209,2","0.549"
"10:57:13.456","20","20","1:22.799","144,784","0,0","25.744","0,0","20.435","0,0","36.620","208,4","0.551"
"10:58:36.185","21","21","1:22.729","144,907","0,0","25.656","0,0","20.461","0,0","36.612","208,4","0.551"
"10:59:59.213","22","22","1:23.028","144,385","0,0","25.761","0,0","20.530","0,0","36.737","209,2","0.549"
"11:01:22.145","23","23","1:22.932","144,552","0,0","25.694","0,0","20.511","0,0","36.727","209,2","0.549"
293 - LEONARDO REIS - Stock Car Pro Rookie
"10:30:18.768","1","1","1:28.541","135,395","0,0","30.849","0,0","21.030","0,0","36.662","141,6","0.811"
"10:31:41.518","2","2","1:22.750","144,870","0,0","25.604","0,0","20.549","0,0","36.597","209,6","0.548"
"10:33:04.417","3","3","1:22.899","144,610","0,0","25.663","0,0","20.633","0,0","36.603","210,7","0.545"
"10:34:27.124","4","4","1:22.707","144,945","0,0","25.631","0,0","20.565","0,0","36.511","209,9","0.547"
"10:35:49.649","5","5","1:22.525","145,265","0,0","25.529","0,0","20.527","0,0","36.469","209,2","0.549"
"10:37:12.314","6","6","1:22.665","145,019","0,0","25.564","0,0","20.531","0,0","36.570","211,5","0.543"
"10:39:06.432","7","7","1:54.118","105,049","0,0","25.669","0,0","20.575","","","209,6","0.548"
"10:40:41.226","8","8","1:34.794","126,464","","","0,0","20.535","0,0","44.926","",""
"10:42:03.370","9","9","1:22.144","145,939","0,0","25.580","0,0","20.352","0,0","36.212","208,4","0.551"
"10:43:25.413","10","10","1:22.043","146,118","0,0","25.480","0,0","20.350","0,0","36.213","209,9","0.547"
"10:44:47.984","11","11","1:22.571","145,184","0,0","25.560","0,0","20.510","0,0","36.501","210,3","0.546"
"10:46:10.719","12","12","1:22.735","144,896","0,0","25.654","0,0","20.543","0,0","36.538","211,5","0.543"
"10:47:33.315","13","13","1:22.596","145,140","0,0","25.490","0,0","20.546","0,0","36.560","211,1","0.544"
"10:48:56.964","14","14","1:23.649","143,313","0,0","26.194","0,0","20.716","0,0","36.739","211,1","0.544"
"10:50:19.962","15","15","1:22.998","144,437","0,0","25.753","0,0","20.491","0,0","36.754","208,8","0.550"
"10:51:42.649","16","16","1:22.687","144,980","0,0","25.757","0,0","20.494","0,0","36.436","211,1","0.544"
"10:53:05.395","17","17","1:22.746","144,877","0,0","25.620","0,0","20.503","0,0","36.623","212,3","0.541"
"10:54:28.430","18","18","1:23.035","144,373","0,0","25.735","0,0","20.593","0,0","36.707","211,5","0.543"
"10:55:51.175","19","19","1:22.745","144,879","0,0","25.733","0,0","20.584","0,0","36.428","210,7","0.545"
"10:57:14.042","20","20","1:22.867","144,666","0,0","25.699","0,0","20.549","0,0","36.619","212,7","0.540"
"10:58:36.854","21","21","1:22.812","144,762","0,0","25.654","0,0","20.527","0,0","36.631","212,3","0.541"
"10:59:59.759","22","22","1:22.905","144,599","0,0","25.631","0,0","20.664","0,0","36.610","213,1","0.539"
"11:01:22.938","23","23","1:23.179","144,123","0,0","25.776","0,0","20.768","0,0","36.635","213,5","0.538"
18 - ALLAM KHODAIR - Stock Car Pro
"10:30:23.622","1","1","1:30.560","132,376","0,0","30.027","0,0","22.310","0,0","38.223","171,7","0.669"
"10:31:48.043","2","2","1:24.421","142,003","0,0","26.148","0,0","21.696","0,0","36.577","210,3","0.546"
"10:33:10.893","3","3","1:22.850","144,695","0,0","25.642","0,0","20.552","0,0","36.656","209,6","0.548"
"10:34:34.181","4","4","1:23.288","143,934","0,0","25.926","0,0","20.732","0,0","36.630","209,6","0.548"
"10:35:57.138","5","5","1:22.957","144,509","0,0","25.688","0,0","20.610","0,0","36.659","210,3","0.546"
"10:37:19.913","6","6","1:22.775","144,826","0,0","25.646","0,0","20.590","0,0","36.539","209,6","0.548"
"10:38:42.787","7","7","1:22.874","144,653","0,0","25.652","0,0","20.639","0,0","36.583","209,6","0.548"
"10:40:05.430","8","8","1:22.643","145,058","0,0","25.578","0,0","20.465","0,0","36.600","209,9","0.547"
"10:41:28.013","9","9","1:22.583","145,163","0,0","25.581","0,0","20.394","0,0","36.608","209,6","0.548"
"10:43:21.226","10","10","1:53.213","105,889","0,0","25.452","0,0","20.455","","","209,2","0.549"
"10:44:47.556","11","11","1:26.330","138,863","","","0,0","20.615","0,0","36.543","",""
"10:46:10.273","12","12","1:22.717","144,928","0,0","25.666","0,0","20.590","0,0","36.461","209,6","0.548"
"10:47:32.876","13","13","1:22.603","145,128","0,0","25.552","0,0","20.528","0,0","36.523","209,2","0.549"
"10:48:56.644","14","14","1:23.768","143,110","0,0","26.372","0,0","20.632","0,0","36.764","208,8","0.550"
"10:50:20.147","15","15","1:23.503","143,564","0,0","25.636","0,0","20.641","0,0","37.226","210,3","0.546"
"10:51:43.466","16","16","1:23.319","143,881","0,0","25.966","0,0","20.564","0,0","36.789","208,4","0.551"
"10:53:06.070","17","17","1:22.604","145,126","0,0","25.577","0,0","20.513","0,0","36.514","210,3","0.546"
"10:54:28.952","18","18","1:22.882","144,639","0,0","25.601","0,0","20.514","0,0","36.767","211,1","0.544"
"10:55:51.991","19","19","1:23.039","144,366","0,0","25.683","0,0","20.624","0,0","36.732","211,1","0.544"
"10:57:14.599","20","20","1:22.608","145,119","0,0","25.534","0,0","20.491","0,0","36.583","211,5","0.543"
"10:58:37.628","21","21","1:23.029","144,383","0,0","25.654","0,0","20.516","0,0","36.859","211,5","0.543"
"11:00:00.499","22","22","1:22.871","144,659","0,0","25.632","0,0","20.473","0,0","36.766","209,9","0.547"
"11:01:23.681","23","23","1:23.182","144,118","0,0","25.648","0,0","20.634","0,0","36.900","210,3","0.546"
51 - ATILA ABREU - Stock Car Pro
"10:30:23.894","1","1","1:30.391","132,624","0,0","29.760","0,0","22.349","0,0","38.282","173,7","0.661"
"10:31:48.730","2","2","1:24.836","141,308","0,0","26.284","0,0","21.500","0,0","37.052","208,0","0.552"
"10:33:11.935","3","3","1:23.205","144,078","0,0","25.849","0,0","20.772","0,0","36.584","210,7","0.545"
"10:34:34.911","4","4","1:22.976","144,476","0,0","25.718","0,0","20.700","0,0","36.558","211,5","0.543"
"10:35:58.626","5","5","1:23.715","143,200","0,0","25.722","0,0","20.727","0,0","37.266","211,9","0.542"
"10:37:22.642","6","6","1:24.016","142,687","0,0","26.771","0,0","20.777","0,0","36.468","207,3","0.554"
"10:38:45.736","7","7","1:23.094","144,270","0,0","25.683","0,0","20.812","0,0","36.599","211,5","0.543"
"10:40:08.577","8","8","1:22.841","144,711","0,0","25.626","0,0","20.730","0,0","36.485","211,1","0.544"
"10:41:31.310","9","9","1:22.733","144,900","0,0","25.619","0,0","20.621","0,0","36.493","211,1","0.544"
"10:42:54.034","10","10","1:22.724","144,916","0,0","25.636","0,0","20.686","0,0","36.402","210,7","0.545"
"10:44:16.575","11","11","1:22.541","145,237","0,0","25.538","0,0","20.558","0,0","36.445","210,3","0.546"
"10:45:39.141","12","12","1:22.566","145,193","0,0","25.594","0,0","20.567","0,0","36.405","209,9","0.547"
"10:47:32.180","13","13","1:53.039","106,052","0,0","25.636","0,0","20.691","","","209,9","0.547"
"10:48:58.788","14","14","1:26.608","138,417","","","0,0","20.834","0,0","36.392","",""
"10:50:21.485","15","15","1:22.697","144,963","0,0","25.549","0,0","20.715","0,0","36.433","211,1","0.544"
"10:51:44.424","16","16","1:22.939","144,540","0,0","25.602","0,0","20.730","0,0","36.607","211,9","0.542"
"10:53:07.224","17","17","1:22.800","144,783","0,0","25.646","0,0","20.658","0,0","36.496","211,9","0.542"
"10:54:30.034","18","18","1:22.810","144,765","0,0","25.604","0,0","20.755","0,0","36.451","212,3","0.541"
"10:55:52.865","19","19","1:22.831","144,728","0,0","25.554","0,0","20.730","0,0","36.547","213,1","0.539"
"10:57:15.610","20","20","1:22.745","144,879","0,0","25.568","0,0","20.645","0,0","36.532","212,7","0.540"
"10:58:38.432","21","21","1:22.822","144,744","0,0","25.649","0,0","20.625","0,0","36.548","212,7","0.540"
"11:00:01.232","22","22","1:22.800","144,783","0,0","25.547","0,0","20.684","0,0","36.569","212,7","0.540"
"11:01:24.296","23","23","1:23.064","144,322","0,0","25.656","0,0","20.739","0,0","36.669","213,1","0.539"
0 - CACA BUENO - Stock Car Pro
"10:30:25.588","1","1","1:32.553","129,526","0,0","31.167","0,0","22.092","0,0","39.294","168,6","0.681"
"10:31:49.929","2","2","1:24.341","142,137","0,0","26.053","0,0","20.894","0,0","37.394","206,5","0.556"
"10:33:13.011","3","3","1:23.082","144,291","0,0","25.869","0,0","20.690","0,0","36.523","206,9","0.555"
"10:34:35.671","4","4","1:22.660","145,028","0,0","25.656","0,0","20.476","0,0","36.528","207,3","0.554"
"10:35:58.896","5","5","1:23.225","144,043","0,0","25.822","0,0","20.638","0,0","36.765","208,0","0.552"
"10:37:23.244","6","6","1:24.348","142,125","0,0","26.757","0,0","20.836","0,0","36.755","208,4","0.551"
"10:39:18.071","7","7","1:54.827","104,401","0,0","25.569","0,0","20.742","","","207,3","0.554"
"10:40:43.958","8","8","1:25.887","139,579","","","0,0","20.433","0,0","36.444","",""
"10:42:06.067","9","9","1:22.109","146,001","0,0","25.494","0,0","20.378","0,0","36.237","206,9","0.555"
"10:43:28.258","10","10","1:22.191","145,855","0,0","25.441","0,0","20.388","0,0","36.362","207,3","0.554"
"10:44:50.684","11","11","1:22.426","145,440","0,0","25.467","0,0","20.540","0,0","36.419","207,3","0.554"
"10:46:13.135","12","12","1:22.451","145,395","0,0","25.498","0,0","20.455","0,0","36.498","207,7","0.553"
"10:47:35.765","13","13","1:22.630","145,080","0,0","25.595","0,0","20.530","0,0","36.505","207,3","0.554"
"10:48:59.402","14","14","1:23.637","143,334","0,0","26.165","0,0","20.754","0,0","36.718","207,7","0.553"
"10:50:22.906","15","15","1:23.504","143,562","0,0","25.675","0,0","20.801","0,0","37.028","208,8","0.550"
"10:51:46.448","16","16","1:23.542","143,497","0,0","25.870","0,0","20.770","0,0","36.902","206,5","0.556"
"10:53:09.498","17","17","1:23.050","144,347","0,0","25.778","0,0","20.718","0,0","36.554","206,9","0.555"
"10:54:32.013","18","18","1:22.515","145,283","0,0","25.515","0,0","20.463","0,0","36.537","208,4","0.551"
"10:55:54.631","19","19","1:22.618","145,102","0,0","25.500","0,0","20.523","0,0","36.595","208,8","0.550"
"10:57:17.565","20","20","1:22.934","144,549","0,0","25.678","0,0","20.635","0,0","36.621","208,0","0.552"
"10:58:40.468","21","21","1:22.903","144,603","0,0","25.675","0,0","20.615","0,0","36.613","208,4","0.551"
"11:00:03.780","22","22","1:23.312","143,893","0,0","25.737","0,0","20.623","0,0","36.952","208,8","0.550"
"11:01:26.157","23","23","1:22.377","145,526","0,0","25.483","0,0","20.454","0,0","36.440","208,8","0.550"
444 - VICENTE ORIGE - Stock Car Pro
"10:30:26.474","1","1","1:33.780","127,831","0,0","32.676","0,0","21.893","0,0","39.211","160,8","0.714"
"10:31:51.111","2","2","1:24.637","141,640","0,0","26.203","0,0","20.966","0,0","37.468","206,9","0.555"
"10:33:16.219","3","3","1:25.108","140,856","0,0","26.447","0,0","20.967","0,0","37.694","207,7","0.553"
"10:34:39.490","4","4","1:23.271","143,964","0,0","26.328","0,0","20.409","0,0","36.534","210,7","0.545"
"10:36:02.303","5","5","1:22.813","144,760","0,0","25.656","0,0","20.274","0,0","36.883","208,8","0.550"
"10:37:25.275","6","6","1:22.972","144,482","0,0","25.691","0,0","20.490","0,0","36.791","208,0","0.552"
"10:38:48.053","7","7","1:22.778","144,821","0,0","25.691","0,0","20.382","0,0","36.705","209,2","0.549"
"10:40:43.335","8","8","1:55.282","103,988","0,0","25.963","0,0","20.419","","","208,8","0.550"
"10:42:09.610","9","9","1:26.275","138,951","","","0,0","20.401","0,0","36.662","",""
"10:43:32.029","10","10","1:22.419","145,452","0,0","25.550","0,0","20.303","0,0","36.566","206,9","0.555"
"10:44:54.713","11","11","1:22.684","144,986","0,0","25.718","0,0","20.350","0,0","36.616","207,7","0.553"
"10:46:17.228","12","12","1:22.515","145,283","0,0","25.512","0,0","20.262","0,0","36.741","207,7","0.553"
"10:47:40.281","13","13","1:23.053","144,342","0,0","25.920","0,0","20.336","0,0","36.797","207,7","0.553"
"10:49:02.949","14","14","1:22.668","145,014","0,0","25.623","0,0","20.428","0,0","36.617","207,7","0.553"
"10:50:25.757","15","15","1:22.808","144,769","0,0","25.853","0,0","20.352","0,0","36.603","208,0","0.552"
"10:51:48.175","16","16","1:22.418","145,454","0,0","25.504","0,0","20.422","0,0","36.492","208,4","0.551"
"10:53:10.920","17","17","1:22.745","144,879","0,0","25.586","0,0","20.457","0,0","36.702","208,4","0.551"
"10:54:33.664","18","18","1:22.744","144,881","0,0","25.640","0,0","20.427","0,0","36.677","209,2","0.549"
"10:55:56.247","19","19","1:22.583","145,163","0,0","25.640","0,0","20.392","0,0","36.551","209,2","0.549"
"10:57:19.218","20","20","1:22.971","144,484","0,0","25.499","0,0","20.395","0,0","37.077","209,9","0.547"
"10:58:42.216","21","21","1:22.998","144,437","0,0","25.770","0,0","20.566","0,0","36.662","208,4","0.551"
"11:00:06.303","22","22","1:24.087","142,567","0,0","26.733","0,0","20.545","0,0","36.809","209,6","0.548"
"11:01:30.055","23","23","1:23.752","143,137","0,0","25.908","0,0","20.576","0,0","37.268","209,6","0.548"
27 - RENAN GUERRA - Stock Car Pro
"10:30:26.140","1","1","1:32.140","130,106","0,0","31.071","0,0","21.849","0,0","39.220","172,2","0.667"
"10:31:50.666","2","2","1:24.526","141,826","0,0","26.212","0,0","20.895","0,0","37.419","207,3","0.554"
"10:33:14.120","3","3","1:23.454","143,648","0,0","26.014","0,0","20.700","0,0","36.740","208,4","0.551"
"10:34:37.081","4","4","1:22.961","144,502","0,0","25.837","0,0","20.609","0,0","36.515","207,7","0.553"
"10:35:59.842","5","5","1:22.761","144,851","0,0","25.695","0,0","20.598","0,0","36.468","207,7","0.553"
"10:37:23.819","6","6","1:23.977","142,753","0,0","26.229","0,0","20.781","0,0","36.967","208,4","0.551"
"10:39:19.867","7","7","1:56.048","103,302","0,0","25.689","0,0","20.759","","","209,2","0.549"
"10:40:46.888","8","8","1:27.021","137,760","","","0,0","20.624","0,0","37.140","",""
"10:42:10.350","9","9","1:23.462","143,634","0,0","26.106","0,0","20.588","0,0","36.768","206,5","0.556"
"10:43:33.199","10","10","1:22.849","144,697","0,0","25.730","0,0","20.402","0,0","36.717","207,3","0.554"
"10:44:56.044","11","11","1:22.845","144,704","0,0","25.645","0,0","20.472","0,0","36.728","207,3","0.554"
"10:46:19.143","12","12","1:23.099","144,262","0,0","25.823","0,0","20.549","0,0","36.727","206,9","0.555"
"10:47:41.968","13","13","1:22.825","144,739","0,0","25.657","0,0","20.529","0,0","36.639","207,3","0.554"
"10:49:04.889","14","14","1:22.921","144,571","0,0","25.716","0,0","20.544","0,0","36.661","206,5","0.556"
"10:50:28.022","15","15","1:23.133","144,203","0,0","25.719","0,0","20.568","0,0","36.846","208,0","0.552"
"10:51:50.970","16","16","1:22.948","144,524","0,0","25.755","0,0","20.446","0,0","36.747","207,7","0.553"
"10:53:13.817","17","17","1:22.847","144,700","0,0","25.733","0,0","20.503","0,0","36.611","208,4","0.551"
"10:54:36.645","18","18","1:22.828","144,734","0,0","25.658","0,0","20.447","0,0","36.723","208,4","0.551"
"10:55:59.463","19","19","1:22.818","144,751","0,0","25.728","0,0","20.519","0,0","36.571","207,7","0.553"
"10:57:22.462","20","20","1:22.999","144,435","0,0","25.676","0,0","20.550","0,0","36.773","208,8","0.550"
"10:58:45.588","21","21","1:23.126","144,215","0,0","25.844","0,0","20.550","0,0","36.732","208,0","0.552"
"11:00:08.590","22","22","1:23.002","144,430","0,0","25.610","0,0","20.589","0,0","36.803","208,8","0.550"
"11:01:31.846","23","23","1:23.256","143,990","0,0","25.875","0,0","20.550","0,0","36.831","209,6","0.548"
80 - ALFREDINHO IBIAPINA - Stock Car Pro Rookie
"10:30:26.726","1","1","1:33.144","128,704","0,0","30.962","0,0","21.970","0,0","40.212","174,0","0.660"
"10:31:51.304","2","2","1:24.578","141,739","0,0","26.237","0,0","20.975","0,0","37.366","208,8","0.550"
"10:33:16.381","3","3","1:25.077","140,908","0,0","26.547","0,0","20.895","0,0","37.635","210,7","0.545"
"10:34:42.340","4","4","1:25.959","139,462","0,0","27.263","0,0","21.163","0,0","37.533","209,2","0.549"
"10:36:05.466","5","5","1:23.126","144,215","0,0","26.130","0,0","20.594","0,0","36.402","208,8","0.550"
"10:37:28.205","6","6","1:22.739","144,889","0,0","25.650","0,0","20.583","0,0","36.506","208,4","0.551"
"10:38:50.868","7","7","1:22.663","145,023","0,0","25.557","0,0","20.566","0,0","36.540","209,2","0.549"
"10:40:13.643","8","8","1:22.775","144,826","0,0","25.661","0,0","20.539","0,0","36.575","209,6","0.548"
"10:41:37.107","9","9","1:23.464","143,631","0,0","25.611","0,0","20.479","0,0","37.374","208,4","0.551"
"10:43:00.052","10","10","1:22.945","144,530","0,0","25.782","0,0","20.626","0,0","36.537","206,5","0.556"
"10:44:22.653","11","11","1:22.601","145,131","0,0","25.585","0,0","20.528","0,0","36.488","209,2","0.549"
"10:46:19.281","12","12","1:56.628","102,788","0,0","25.749","0,0","20.560","","","208,8","0.550"
"10:47:46.575","13","13","1:27.294","137,329","","","0,0","20.632","0,0","36.790","",""
"10:49:09.266","14","14","1:22.691","144,973","0,0","25.631","0,0","20.555","0,0","36.505","207,7","0.553"
"10:50:32.291","15","15","1:23.025","144,390","0,0","25.731","0,0","20.600","0,0","36.694","208,8","0.550"
"10:51:54.963","16","16","1:22.672","145,007","0,0","25.647","0,0","20.493","0,0","36.532","208,8","0.550"
"10:53:17.602","17","17","1:22.639","145,065","0,0","25.642","0,0","20.530","0,0","36.467","209,2","0.549"
"10:54:40.242","18","18","1:22.640","145,063","0,0","25.635","0,0","20.554","0,0","36.451","210,3","0.546"
"10:56:02.903","19","19","1:22.661","145,026","0,0","25.627","0,0","20.556","0,0","36.478","210,7","0.545"
"10:57:25.648","20","20","1:22.745","144,879","0,0","25.626","0,0","20.548","0,0","36.571","210,3","0.546"
"10:58:48.431","21","21","1:22.783","144,812","0,0","25.620","0,0","20.611","0,0","36.552","210,7","0.545"
"11:00:11.584","22","22","1:23.153","144,168","0,0","25.668","0,0","20.591","0,0","36.894","211,1","0.544"
"11:01:34.998","23","23","1:23.414","143,717","0,0","25.712","0,0","20.668","0,0","37.034","210,3","0.546"
10 - RICARDO ZONTA - Stock Car Pro
"10:30:27.650","1","1","1:33.343","128,430","0,0","32.608","0,0","22.796","0,0","37.939","175,6","0.654"
"10:31:53.293","2","2","1:25.643","139,976","0,0","27.287","0,0","21.034","0,0","37.322","208,8","0.550"
